timestamp,pv_power_kw,solar_irradiance_w_m2,temp_air_c
2020-03-06 18:00:00,0.0,0.0,7.9239999999999995
2020-03-06 18:15:00,0.0,0.0,7.35
2020-03-06 18:30:00,0.0,0.0,7.03
2020-03-06 18:45:00,0.0,0.0,6.71
2020-03-06 19:00:00,0.0,0.0,6.390000000000001
2020-03-06 19:15:00,0.0,0.0,5.852
2020-03-06 19:30:00,0.0,0.0,5.634
2020-03-06 19:45:00,0.0,0.0,5.416
2020-03-06 20:00:00,0.0,0.0,5.198
2020-03-06 20:15:00,0.0,0.0,4.880000000000001
2020-03-06 20:30:00,0.0,0.0,4.78
2020-03-06 20:45:00,0.0,0.0,4.680000000000001
2020-03-06 21:00:00,0.0,0.0,4.58
2020-03-06 21:15:00,0.0,0.0,4.44
2020-03-06 21:30:00,0.0,0.0,4.4
2020-03-06 21:45:00,0.0,0.0,4.36
2020-03-06 22:00:00,0.0,0.0,4.32
2020-03-06 22:15:00,0.0,0.0,4.25
2020-03-06 22:30:00,0.0,0.0,4.22
2020-03-06 22:45:00,0.0,0.0,4.19
2020-03-06 23:00:00,0.0,0.0,4.16
2020-03-06 23:15:00,0.0,0.0,4.108
2020-03-06 23:30:00,0.0,0.0,4.085999999999999
2020-03-06 23:45:00,0.0,0.0,4.064
2020-03-07 00:00:00,0.0,0.0,4.042
2020-03-07 00:15:00,0.0,0.0,3.9739999999999998
2020-03-07 00:30:00,0.0,0.0,3.928
2020-03-07 00:45:00,0.0,0.0,3.8819999999999997
2020-03-07 01:00:00,0.0,0.0,3.836
2020-03-07 01:15:00,0.0,0.0,3.812
2020-03-07 01:30:00,0.0,0.0,3.834
2020-03-07 01:45:00,0.0,0.0,3.856
2020-03-07 02:00:00,0.0,0.0,3.878
2020-03-07 02:15:00,0.0,0.0,3.916
2020-03-07 02:30:00,0.0,0.0,3.932
2020-03-07 02:45:00,0.0,0.0,3.948
2020-03-07 03:00:00,0.0,0.0,3.964
2020-03-07 03:15:00,0.0,0.0,3.982
2020-03-07 03:30:00,0.0,0.0,3.984
2020-03-07 03:45:00,0.0,0.0,3.986
2020-03-07 04:00:00,0.0,0.0,3.988
2020-03-07 04:15:00,0.0,0.0,3.976
2020-03-07 04:30:00,0.0,0.0,3.962
2020-03-07 04:45:00,0.0,0.0,3.948
2020-03-07 05:00:00,0.0,0.0,3.934
2020-03-07 05:15:00,0.0422,2.04,3.948
2020-03-07 05:30:00,0.0844,4.08,3.976
2020-03-07 05:45:00,0.1266,6.12,4.004
2020-03-07 06:00:00,0.1688,8.16,4.032
2020-03-07 06:15:00,1.9566000000000001,32.028,4.27
2020-03-07 06:30:00,3.7022,53.855999999999995,4.4799999999999995
2020-03-07 06:45:00,5.447800000000001,75.684,4.6899999999999995
2020-03-07 07:00:00,7.1934000000000005,97.512,4.9
2020-03-07 07:15:00,12.9496,166.364,5.452
2020-03-07 07:30:00,16.9602,213.38799999999998,5.7940000000000005
2020-03-07 07:45:00,20.9708,260.412,6.136
2020-03-07 08:00:00,24.9814,307.436,6.478
2020-03-07 08:15:00,29.804000000000002,364.948,7.196
2020-03-07 08:30:00,30.616,375.436,7.572
2020-03-07 08:45:00,31.428,385.924,7.9479999999999995
2020-03-07 09:00:00,32.24,396.412,8.324
2020-03-07 09:15:00,37.7022,468.292,8.991999999999999
2020-03-07 09:30:00,42.3524,529.684,9.283999999999999
2020-03-07 09:45:00,47.0026,591.076,9.576
2020-03-07 10:00:00,51.6528,652.4680000000001,9.868
2020-03-07 10:15:00,52.5228,663.564,10.304
2020-03-07 10:30:00,48.742599999999996,613.268,10.448
2020-03-07 10:45:00,44.9624,562.972,10.592
2020-03-07 11:00:00,41.1822,512.6759999999999,10.736
2020-03-07 11:15:00,35.391400000000004,437.716,11.028
2020-03-07 11:30:00,33.3808,413.052,11.176
2020-03-07 11:45:00,31.3702,388.38800000000003,11.324
2020-03-07 12:00:00,29.3596,363.724,11.472
2020-03-07 12:15:00,28.2776,350.254,11.718
2020-03-07 12:30:00,29.2062,361.448,11.815999999999999
2020-03-07 12:45:00,30.1348,372.642,11.914
2020-03-07 13:00:00,31.0634,383.83599999999996,12.011999999999999
2020-03-07 13:15:00,26.5146,330.116,12.086
2020-03-07 13:30:00,21.0372,265.202,12.062
2020-03-07 13:45:00,15.5598,200.28799999999995,12.038
2020-03-07 14:00:00,10.0824,135.37399999999997,12.014
2020-03-07 14:15:00,7.144,100.612,11.928
2020-03-07 14:30:00,9.683,130.76399999999998,11.866
2020-03-07 14:45:00,12.222000000000001,160.916,11.804
2020-03-07 15:00:00,14.761000000000001,191.06799999999998,11.741999999999999
2020-03-07 15:15:00,14.1414,183.098,11.524
2020-03-07 15:30:00,10.982800000000001,144.976,11.368
2020-03-07 15:45:00,7.824199999999999,106.854,11.212
2020-03-07 16:00:00,4.6655999999999995,68.732,11.056000000000001
2020-03-07 16:15:00,1.2056,24.488,10.55
2020-03-07 16:30:00,0.9041999999999999,18.366,10.200000000000001
2020-03-07 16:45:00,0.6027999999999999,12.244,9.850000000000001
2020-03-07 17:00:00,0.3013999999999999,6.122,9.5
2020-03-07 17:15:00,0.0,0.0,8.732
2020-03-07 17:30:00,0.0,0.0,8.314
2020-03-07 17:45:00,0.0,0.0,7.896
2020-03-07 18:00:00,0.0,0.0,7.478
2020-03-07 18:15:00,0.0,0.0,6.707999999999999
2020-03-07 18:30:00,0.0,0.0,6.356
2020-03-07 18:45:00,0.0,0.0,6.004
2020-03-07 19:00:00,0.0,0.0,5.651999999999999
2020-03-07 19:15:00,0.0,0.0,5.1579999999999995
2020-03-07 19:30:00,0.0,0.0,5.016
2020-03-07 19:45:00,0.0,0.0,4.874
2020-03-07 20:00:00,0.0,0.0,4.732
2020-03-07 20:15:00,0.0,0.0,4.428
2020-03-07 20:30:00,0.0,0.0,4.266
2020-03-07 20:45:00,0.0,0.0,4.104
2020-03-07 21:00:00,0.0,0.0,3.9419999999999997
2020-03-07 21:15:00,0.0,0.0,3.6199999999999997
2020-03-07 21:30:00,0.0,0.0,3.46
2020-03-07 21:45:00,0.0,0.0,3.3
2020-03-07 22:00:00,0.0,0.0,3.1399999999999997
2020-03-07 22:15:00,0.0,0.0,2.806
2020-03-07 22:30:00,0.0,0.0,2.632
2020-03-07 22:45:00,0.0,0.0,2.458
2020-03-07 23:00:00,0.0,0.0,2.284
2020-03-07 23:15:00,0.0,0.0,2.0
2020-03-07 23:30:00,0.0,0.0,1.89
2020-03-07 23:45:00,0.0,0.0,1.78
2020-03-08 00:00:00,0.0,0.0,1.67
2020-03-08 00:15:00,0.0,0.0,1.574
2020-03-08 00:30:00,0.0,0.0,1.588
2020-03-08 00:45:00,0.0,0.0,1.6019999999999999
2020-03-08 01:00:00,0.0,0.0,1.6159999999999999
2020-03-08 01:15:00,0.0,0.0,1.728
2020-03-08 01:30:00,0.0,0.0,1.826
2020-03-08 01:45:00,0.0,0.0,1.924
2020-03-08 02:00:00,0.0,0.0,2.0220000000000002
2020-03-08 02:15:00,0.0,0.0,2.31
2020-03-08 02:30:00,0.0,0.0,2.5
2020-03-08 02:45:00,0.0,0.0,2.69
2020-03-08 03:00:00,0.0,0.0,2.88
2020-03-08 03:15:00,0.0,0.0,3.054
2020-03-08 03:30:00,0.0,0.0,3.038
2020-03-08 03:45:00,0.0,0.0,3.0220000000000002
2020-03-08 04:00:00,0.0,0.0,3.0060000000000002
2020-03-08 04:15:00,0.0,0.0,2.906
2020-03-08 04:30:00,0.0,0.0,2.822
2020-03-08 04:45:00,0.0,0.0,2.738
2020-03-08 05:00:00,0.0,0.0,2.654
2020-03-08 05:15:00,0.4464,7.866,2.376
2020-03-08 05:30:00,0.8928,15.732,2.182
2020-03-08 05:45:00,1.3392,23.598,1.988
2020-03-08 06:00:00,1.7856,31.464,1.794
2020-03-08 06:15:00,8.732,115.92999999999999,1.852
2020-03-08 06:30:00,15.232,192.52999999999997,2.104
2020-03-08 06:45:00,21.732,269.13,2.356
2020-03-08 07:00:00,28.232,345.72999999999996,2.6079999999999997
2020-03-08 07:15:00,38.8914,475.174,3.502
2020-03-08 07:30:00,43.0508,528.018,4.144
2020-03-08 07:45:00,47.2102,580.862,4.7860000000000005
2020-03-08 08:00:00,51.369600000000005,633.7059999999999,5.428000000000001
2020-03-08 08:15:00,58.4602,725.9399999999999,6.352
2020-03-08 08:30:00,61.391400000000004,765.3299999999999,6.634
2020-03-08 08:45:00,64.3226,804.72,6.916
2020-03-08 09:00:00,67.2538,844.11,7.198
2020-03-08 09:15:00,71.3378,899.546,7.692
2020-03-08 09:30:00,72.4906,915.592,7.904
2020-03-08 09:45:00,73.6434,931.638,8.116
2020-03-08 10:00:00,74.7962,947.684,8.328
2020-03-08 10:15:00,74.7792,947.528,8.719999999999999
2020-03-08 10:30:00,73.6094,931.326,8.899999999999999
2020-03-08 10:45:00,72.4396,915.124,9.08
2020-03-08 11:00:00,71.26979999999999,898.922,9.26
2020-03-08 11:15:00,66.80199999999999,838.356,9.546
2020-03-08 11:30:00,63.504,793.992,9.652
2020-03-08 11:45:00,60.205999999999996,749.6279999999999,9.758000000000001
2020-03-08 12:00:00,56.908,705.264,9.864
2020-03-08 12:15:00,49.7454,612.3679999999999,10.058
2020-03-08 12:30:00,45.8808,563.836,10.146
2020-03-08 12:45:00,42.0162,515.304,10.234
2020-03-08 13:00:00,38.1516,466.772,10.322000000000001
2020-03-08 13:15:00,34.8234,424.904,10.416
2020-03-08 13:30:00,35.3598,431.568,10.422
2020-03-08 13:45:00,35.8962,438.232,10.427999999999999
2020-03-08 14:00:00,36.4326,444.896,10.434
2020-03-08 14:15:00,34.6186,424.246,10.404
2020-03-08 14:30:00,32.2682,396.932,10.368
2020-03-08 14:45:00,29.9178,369.618,10.331999999999999
2020-03-08 15:00:00,27.5674,342.304,10.296
2020-03-08 15:15:00,20.49,258.288,10.097999999999999
2020-03-08 15:30:00,15.763,201.586,9.936
2020-03-08 15:45:00,11.036000000000001,144.88400000000001,9.774
2020-03-08 16:00:00,6.309000000000001,88.18200000000002,9.612
2020-03-08 16:15:00,1.2656,25.184,9.081999999999999
2020-03-08 16:30:00,0.9492,18.887999999999998,8.714
2020-03-08 16:45:00,0.6328,12.591999999999999,8.346
2020-03-08 17:00:00,0.3164,6.295999999999999,7.978
2020-03-08 17:15:00,0.0,0.0,7.13
2020-03-08 17:30:00,0.0,0.0,6.65
2020-03-08 17:45:00,0.0,0.0,6.17
2020-03-08 18:00:00,0.0,0.0,5.6899999999999995
2020-03-08 18:15:00,0.0,0.0,5.018
2020-03-08 18:30:00,0.0,0.0,4.826
2020-03-08 18:45:00,0.0,0.0,4.634
2020-03-08 19:00:00,0.0,0.0,4.442
2020-03-08 19:15:00,0.0,0.0,4.394
2020-03-08 19:30:00,0.0,0.0,4.538
2020-03-08 19:45:00,0.0,0.0,4.6819999999999995
2020-03-08 20:00:00,0.0,0.0,4.826
2020-03-08 20:15:00,0.0,0.0,4.982
2020-03-08 20:30:00,0.0,0.0,4.994
2020-03-08 20:45:00,0.0,0.0,5.006
2020-03-08 21:00:00,0.0,0.0,5.018
2020-03-08 21:15:00,0.0,0.0,4.808
2020-03-08 21:30:00,0.0,0.0,4.586
2020-03-08 21:45:00,0.0,0.0,4.364
2020-03-08 22:00:00,0.0,0.0,4.142
2020-03-08 22:15:00,0.0,0.0,3.886
2020-03-08 22:30:00,0.0,0.0,3.852
2020-03-08 22:45:00,0.0,0.0,3.818
2020-03-08 23:00:00,0.0,0.0,3.784
2020-03-08 23:15:00,0.0,0.0,3.592
2020-03-08 23:30:00,0.0,0.0,3.434
2020-03-08 23:45:00,0.0,0.0,3.276
2020-03-09 00:00:00,0.0,0.0,3.118
2020-03-09 00:15:00,0.0,0.0,2.892
2020-03-09 00:30:00,0.0,0.0,2.824
2020-03-09 00:45:00,0.0,0.0,2.7560000000000002
2020-03-09 01:00:00,0.0,0.0,2.688
2020-03-09 01:15:00,0.0,0.0,2.5860000000000003
2020-03-09 01:30:00,0.0,0.0,2.552
2020-03-09 01:45:00,0.0,0.0,2.5180000000000002
2020-03-09 02:00:00,0.0,0.0,2.484
2020-03-09 02:15:00,0.0,0.0,2.382
2020-03-09 02:30:00,0.0,0.0,2.314
2020-03-09 02:45:00,0.0,0.0,2.246
2020-03-09 03:00:00,0.0,0.0,2.178
2020-03-09 03:15:00,0.0,0.0,1.962
2020-03-09 03:30:00,0.0,0.0,1.814
2020-03-09 03:45:00,0.0,0.0,1.666
2020-03-09 04:00:00,0.0,0.0,1.518
2020-03-09 04:15:00,0.0,0.0,1.284
2020-03-09 04:30:00,0.0,0.0,1.198
2020-03-09 04:45:00,0.0,0.0,1.112
2020-03-09 05:00:00,0.0,0.0,1.026
2020-03-09 05:15:00,0.5519999999999999,9.22,0.9279999999999999
2020-03-09 05:30:00,1.1039999999999999,18.44,0.9159999999999999
2020-03-09 05:45:00,1.6559999999999997,27.660000000000004,0.904
2020-03-09 06:00:00,2.2079999999999997,36.88,0.892
2020-03-09 06:15:00,9.4212,124.602,0.98
2020-03-09 06:30:00,16.0824,203.10399999999998,1.08
2020-03-09 06:45:00,22.7436,281.606,1.18
2020-03-09 07:00:00,29.4048,360.108,1.2799999999999998
2020-03-09 07:15:00,37.007600000000004,450.428,2.15
2020-03-09 07:30:00,37.949200000000005,462.246,2.92
2020-03-09 07:45:00,38.8908,474.06399999999996,3.6900000000000004
2020-03-09 08:00:00,39.8324,485.882,4.460000000000001
2020-03-09 08:15:00,42.7716,524.614,5.53
2020-03-09 08:30:00,44.7692,551.528,5.83
2020-03-09 08:45:00,46.7668,578.442,6.130000000000001
2020-03-09 09:00:00,48.7644,605.356,6.430000000000001
2020-03-09 09:15:00,51.3894,641.366,7.014
2020-03-09 09:30:00,52.0168,650.462,7.298
2020-03-09 09:45:00,52.6442,659.558,7.582000000000001
2020-03-09 10:00:00,53.2716,668.654,7.8660000000000005
2020-03-09 10:15:00,52.0538,653.592,8.284
2020-03-09 10:30:00,50.208600000000004,629.434,8.418000000000001
2020-03-09 10:45:00,48.3634,605.2760000000001,8.552
2020-03-09 11:00:00,46.5182,581.118,8.686
2020-03-09 11:15:00,41.0518,511.732,9.048
2020-03-09 11:30:00,37.4306,466.504,9.276
2020-03-09 11:45:00,33.8094,421.276,9.504000000000001
2020-03-09 12:00:00,30.188200000000002,376.048,9.732000000000001
2020-03-09 12:15:00,30.044,375.182,10.068000000000001
2020-03-09 12:30:00,33.521,419.544,10.176
2020-03-09 12:45:00,36.998,463.906,10.284
2020-03-09 13:00:00,40.474999999999994,508.26800000000003,10.392
2020-03-09 13:15:00,38.0592,479.486,10.542
2020-03-09 13:30:00,32.166399999999996,406.342,10.584
2020-03-09 13:45:00,26.273600000000002,333.198,10.626000000000001
2020-03-09 14:00:00,20.3808,260.054,10.668000000000001
2020-03-09 14:15:00,13.9298,180.448,10.672
2020-03-09 14:30:00,13.371599999999999,173.986,10.634
2020-03-09 14:45:00,12.8134,167.524,10.596
2020-03-09 15:00:00,12.255199999999999,161.06199999999998,10.558
2020-03-09 15:15:00,9.635399999999999,129.452,10.37
2020-03-09 15:30:00,7.573799999999999,104.304,10.219999999999999
2020-03-09 15:45:00,5.5122,79.15599999999999,10.07
2020-03-09 16:00:00,3.4505999999999997,54.007999999999996,9.92
2020-03-09 16:15:00,1.1112,23.088,9.468
2020-03-09 16:30:00,0.8334,17.316,9.166
2020-03-09 16:45:00,0.5556000000000001,11.543999999999997,8.863999999999999
2020-03-09 17:00:00,0.27780000000000005,5.7719999999999985,8.562
2020-03-09 17:15:00,0.0,0.0,7.902
2020-03-09 17:30:00,0.0,0.0,7.544
2020-03-09 17:45:00,0.0,0.0,7.186
2020-03-09 18:00:00,0.0,0.0,6.827999999999999
2020-03-09 18:15:00,0.0,0.0,6.4079999999999995
2020-03-09 18:30:00,0.0,0.0,6.346
2020-03-09 18:45:00,0.0,0.0,6.284
2020-03-09 19:00:00,0.0,0.0,6.222
2020-03-09 19:15:00,0.0,0.0,6.096
2020-03-09 19:30:00,0.0,0.0,6.032
2020-03-09 19:45:00,0.0,0.0,5.968
2020-03-09 20:00:00,0.0,0.0,5.904
2020-03-09 20:15:00,0.0,0.0,5.794
2020-03-09 20:30:00,0.0,0.0,5.748
2020-03-09 20:45:00,0.0,0.0,5.702
2020-03-09 21:00:00,0.0,0.0,5.656000000000001
2020-03-09 21:15:00,0.0,0.0,5.498
2020-03-09 21:30:00,0.0,0.0,5.386
2020-03-09 21:45:00,0.0,0.0,5.274
2020-03-09 22:00:00,0.0,0.0,5.162
2020-03-09 22:15:00,0.0,0.0,4.946
2020-03-09 22:30:00,0.0,0.0,4.842
2020-03-09 22:45:00,0.0,0.0,4.738
2020-03-09 23:00:00,0.0,0.0,4.634
2020-03-09 23:15:00,0.0,0.0,4.556
2020-03-09 23:30:00,0.0,0.0,4.582
2020-03-09 23:45:00,0.0,0.0,4.6080000000000005
2020-03-10 00:00:00,0.0,0.0,4.634
2020-03-10 00:15:00,0.0,0.0,4.7
2020-03-10 00:30:00,0.0,0.0,4.74
2020-03-10 00:45:00,0.0,0.0,4.78
2020-03-10 01:00:00,0.0,0.0,4.82
2020-03-10 01:15:00,0.0,0.0,4.916
2020-03-10 01:30:00,0.0,0.0,4.972
2020-03-10 01:45:00,0.0,0.0,5.028
2020-03-10 02:00:00,0.0,0.0,5.084
2020-03-10 02:15:00,0.0,0.0,5.1579999999999995
2020-03-10 02:30:00,0.0,0.0,5.176
2020-03-10 02:45:00,0.0,0.0,5.194
2020-03-10 03:00:00,0.0,0.0,5.212000000000001
2020-03-10 03:15:00,0.0,0.0,5.184
2020-03-10 03:30:00,0.0,0.0,5.138
2020-03-10 03:45:00,0.0,0.0,5.0920000000000005
2020-03-10 04:00:00,0.0,0.0,5.046
2020-03-10 04:15:00,0.0,0.0,4.986
2020-03-10 04:30:00,0.0,0.0,4.9719999999999995
2020-03-10 04:45:00,0.0,0.0,4.958
2020-03-10 05:00:00,0.0,0.0,4.944
2020-03-10 05:15:00,1.3386,19.902,4.886
2020-03-10 05:30:00,2.6772,39.804,4.842
2020-03-10 05:45:00,4.0158000000000005,59.706,4.798
2020-03-10 06:00:00,5.3544,79.608,4.754
2020-03-10 06:15:00,12.077,162.834,5.102
2020-03-10 06:30:00,17.461,226.15800000000002,5.494
2020-03-10 06:45:00,22.845,289.48199999999997,5.886
2020-03-10 07:00:00,28.229,352.806,6.2780000000000005
2020-03-10 07:15:00,37.4976,467.824,7.06
2020-03-10 07:30:00,41.3822,519.518,7.449999999999999
2020-03-10 07:45:00,45.2668,571.212,7.84
2020-03-10 08:00:00,49.1514,622.906,8.229999999999999
2020-03-10 08:15:00,55.0944,708.188,8.956
2020-03-10 08:30:00,57.1528,741.776,9.292
2020-03-10 08:45:00,59.211200000000005,775.364,9.628
2020-03-10 09:00:00,61.269600000000004,808.952,9.964
2020-03-10 09:15:00,63.9716,852.8639999999999,10.546000000000001
2020-03-10 09:30:00,64.6152,863.188,10.792
2020-03-10 09:45:00,65.25880000000001,873.512,11.038
2020-03-10 10:00:00,65.9024,883.836,11.283999999999999
2020-03-10 10:15:00,58.72240000000001,784.506,11.7
2020-03-10 10:30:00,50.8988,674.852,11.87
2020-03-10 10:45:00,43.0752,565.198,12.040000000000001
2020-03-10 11:00:00,35.251599999999996,455.544,12.21
2020-03-10 11:15:00,34.254,441.474,12.5
2020-03-10 11:30:00,41.08,537.058,12.620000000000001
2020-03-10 11:45:00,47.90599999999999,632.6419999999999,12.74
2020-03-10 12:00:00,54.732,728.2259999999999,12.860000000000001
2020-03-10 12:15:00,59.5286,790.63,13.040000000000001
2020-03-10 12:30:00,57.4992,757.4499999999999,13.1
2020-03-10 12:45:00,55.4698,724.27,13.16
2020-03-10 13:00:00,53.4404,691.0899999999999,13.219999999999999
2020-03-10 13:15:00,49.272600000000004,628.036,13.218
2020-03-10 13:30:00,47.1342,598.162,13.156
2020-03-10 13:45:00,44.9958,568.288,13.094
2020-03-10 14:00:00,42.8574,538.414,13.032
2020-03-10 14:15:00,36.542,457.41200000000003,12.864
2020-03-10 14:30:00,32.365,406.284,12.758000000000001
2020-03-10 14:45:00,28.188,355.156,12.652
2020-03-10 15:00:00,24.011,304.028,12.546
2020-03-10 15:15:00,16.283,210.01600000000002,12.302
2020-03-10 15:30:00,12.732,167.132,12.164
2020-03-10 15:45:00,9.181000000000001,124.24800000000002,12.026
2020-03-10 16:00:00,5.630000000000001,81.364,11.888
2020-03-10 16:15:00,1.6632000000000002,30.784,11.426
2020-03-10 16:30:00,1.2474,23.087999999999997,11.102
2020-03-10 16:45:00,0.8315999999999999,15.391999999999996,10.778
2020-03-10 17:00:00,0.41579999999999995,7.695999999999998,10.454
2020-03-10 17:15:00,0.0,0.0,9.868
2020-03-10 17:30:00,0.0,0.0,9.606
2020-03-10 17:45:00,0.0,0.0,9.344000000000001
2020-03-10 18:00:00,0.0,0.0,9.082
2020-03-10 18:15:00,0.0,0.0,8.676
2020-03-10 18:30:00,0.0,0.0,8.532
2020-03-10 18:45:00,0.0,0.0,8.388
2020-03-10 19:00:00,0.0,0.0,8.244
2020-03-10 19:15:00,0.0,0.0,7.854
2020-03-10 19:30:00,0.0,0.0,7.608
2020-03-10 19:45:00,0.0,0.0,7.362
2020-03-10 20:00:00,0.0,0.0,7.116
2020-03-10 20:15:00,0.0,0.0,6.68
2020-03-10 20:30:00,0.0,0.0,6.49
2020-03-10 20:45:00,0.0,0.0,6.3
2020-03-10 21:00:00,0.0,0.0,6.11
2020-03-10 21:15:00,0.0,0.0,5.84
2020-03-10 21:30:00,0.0,0.0,5.76
2020-03-10 21:45:00,0.0,0.0,5.68
2020-03-10 22:00:00,0.0,0.0,5.6
2020-03-10 22:15:00,0.0,0.0,5.6
2020-03-10 22:30:00,0.0,0.0,5.68
2020-03-10 22:45:00,0.0,0.0,5.76
2020-03-10 23:00:00,0.0,0.0,5.84
2020-03-10 23:15:00,0.0,0.0,5.95
2020-03-10 23:30:00,0.0,0.0,5.98
2020-03-10 23:45:00,0.0,0.0,6.01
2020-03-11 00:00:00,0.0,0.0,6.04
2020-03-11 00:15:00,0.0,0.0,6.1160000000000005
2020-03-11 00:30:00,0.0,0.0,6.162
2020-03-11 00:45:00,0.0,0.0,6.208
2020-03-11 01:00:00,0.0,0.0,6.254
2020-03-11 01:15:00,0.0,0.0,6.26
2020-03-11 01:30:00,0.0,0.0,6.22
2020-03-11 01:45:00,0.0,0.0,6.18
2020-03-11 02:00:00,0.0,0.0,6.14
2020-03-11 02:15:00,0.0,0.0,6.044
2020-03-11 02:30:00,0.0,0.0,5.9879999999999995
2020-03-11 02:45:00,0.0,0.0,5.932
2020-03-11 03:00:00,0.0,0.0,5.876
2020-03-11 03:15:00,0.0,0.0,5.698
2020-03-11 03:30:00,0.0,0.0,5.5760000000000005
2020-03-11 03:45:00,0.0,0.0,5.454
2020-03-11 04:00:00,0.0,0.0,5.332
2020-03-11 04:15:00,0.0,0.0,5.134
2020-03-11 04:30:00,0.0,0.0,5.058
2020-03-11 04:45:00,0.0,0.0,4.982
2020-03-11 05:00:00,0.0,0.0,4.906
2020-03-11 05:15:00,0.7756000000000001,12.306000000000001,4.834
2020-03-11 05:30:00,1.5512000000000001,24.612000000000002,4.838
2020-03-11 05:45:00,2.3268000000000004,36.918000000000006,4.842
2020-03-11 06:00:00,3.1024000000000003,49.224000000000004,4.846
2020-03-11 06:15:00,7.5242,103.822,5.204
2020-03-11 06:30:00,11.1704,146.114,5.558
2020-03-11 06:45:00,14.816600000000001,188.406,5.912
2020-03-11 07:00:00,18.4628,230.698,6.266
2020-03-11 07:15:00,27.2804,337.474,7.04
2020-03-11 07:30:00,32.451800000000006,401.95799999999997,7.46
2020-03-11 07:45:00,37.623200000000004,466.442,7.880000000000001
2020-03-11 08:00:00,42.7946,530.9259999999999,8.3
2020-03-11 08:15:00,49.496,617.76,9.234
2020-03-11 08:30:00,51.026,640.11,9.748
2020-03-11 08:45:00,52.556,662.46,10.262
2020-03-11 09:00:00,54.086,684.81,10.776
2020-03-11 09:15:00,58.7852,757.126,11.776
2020-03-11 09:30:00,61.9544,807.092,12.262
2020-03-11 09:45:00,65.12360000000001,857.058,12.748000000000001
2020-03-11 10:00:00,68.2928,907.024,13.234
2020-03-11 10:15:00,71.937,967.142,14.126000000000001
2020-03-11 10:30:00,72.412,977.294,14.532
2020-03-11 10:45:00,72.887,987.446,14.938
2020-03-11 11:00:00,73.36200000000001,997.598,15.344
2020-03-11 11:15:00,73.1558,998.112,16.066
2020-03-11 11:30:00,72.4746,988.4739999999999,16.381999999999998
2020-03-11 11:45:00,71.7934,978.836,16.698
2020-03-11 12:00:00,71.1122,969.198,17.014
2020-03-11 12:15:00,68.8918,935.136,17.535999999999998
2020-03-11 12:30:00,67.3526,910.712,17.741999999999997
2020-03-11 12:45:00,65.8134,886.288,17.948
2020-03-11 13:00:00,64.2742,861.864,18.154
2020-03-11 13:15:00,60.2414,801.076,18.474
2020-03-11 13:30:00,57.7478,764.712,18.588
2020-03-11 13:45:00,55.2542,728.348,18.701999999999998
2020-03-11 14:00:00,52.760600000000004,691.984,18.816
2020-03-11 14:15:00,45.945800000000006,599.494,18.93
2020-03-11 14:30:00,41.6246,543.368,18.93
2020-03-11 14:45:00,37.3034,487.242,18.93
2020-03-11 15:00:00,32.982200000000006,431.116,18.93
2020-03-11 15:15:00,23.3062,307.338,18.669999999999998
2020-03-11 15:30:00,17.9514,239.686,18.41
2020-03-11 15:45:00,12.596600000000002,172.034,18.15
2020-03-11 16:00:00,7.241800000000001,104.382,17.89
2020-03-11 16:15:00,1.5096,29.383999999999997,17.104
2020-03-11 16:30:00,1.1322,22.037999999999997,16.578
2020-03-11 16:45:00,0.7547999999999999,14.692,16.052
2020-03-11 17:00:00,0.37739999999999996,7.346,15.526
2020-03-11 17:15:00,0.0,0.0,14.47
2020-03-11 17:30:00,0.0,0.0,13.94
2020-03-11 17:45:00,0.0,0.0,13.41
2020-03-11 18:00:00,0.0,0.0,12.879999999999999
2020-03-11 18:15:00,0.0,0.0,11.98
2020-03-11 18:30:00,0.0,0.0,11.61
2020-03-11 18:45:00,0.0,0.0,11.24
2020-03-11 19:00:00,0.0,0.0,10.87
2020-03-11 19:15:00,0.0,0.0,10.18
2020-03-11 19:30:00,0.0,0.0,9.86
2020-03-11 19:45:00,0.0,0.0,9.540000000000001
2020-03-11 20:00:00,0.0,0.0,9.22
2020-03-11 20:15:00,0.0,0.0,8.714
2020-03-11 20:30:00,0.0,0.0,8.528
2020-03-11 20:45:00,0.0,0.0,8.342
2020-03-11 21:00:00,0.0,0.0,8.156
2020-03-11 21:15:00,0.0,0.0,7.7459999999999996
2020-03-11 21:30:00,0.0,0.0,7.521999999999999
2020-03-11 21:45:00,0.0,0.0,7.298
2020-03-11 22:00:00,0.0,0.0,7.074
2020-03-11 22:15:00,0.0,0.0,6.691999999999999
2020-03-11 22:30:00,0.0,0.0,6.534
2020-03-11 22:45:00,0.0,0.0,6.3759999999999994
2020-03-11 23:00:00,0.0,0.0,6.218
2020-03-11 23:15:00,0.0,0.0,5.922
2020-03-11 23:30:00,0.0,0.0,5.784
2020-03-11 23:45:00,0.0,0.0,5.646
2020-03-12 00:00:00,0.0,0.0,5.508
2020-03-12 00:15:00,0.0,0.0,5.25
2020-03-12 00:30:00,0.0,0.0,5.13
2020-03-12 00:45:00,0.0,0.0,5.01
2020-03-12 01:00:00,0.0,0.0,4.89
2020-03-12 01:15:00,0.0,0.0,4.659999999999999
2020-03-12 01:30:00,0.0,0.0,4.55
2020-03-12 01:45:00,0.0,0.0,4.4399999999999995
2020-03-12 02:00:00,0.0,0.0,4.33
2020-03-12 02:15:00,0.0,0.0,4.117999999999999
